asset_id,project_code,project_name,country,reported_carrier,reported_capacity_gwh_per_day,commissioning_year,maturity_status,source_id,source_locator,source_semantics,reason,action,exclusion_domain,source_row,from_node,to_node,from_country,to_country,year,capacity_pci_pmi_gwh_per_day,capacity_advanced_gwh_per_day,capacity_semantics,facility_id,city,owner_or_project
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 15",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,15.0,NPcATh2TP,ATh2,Austria,Austria,2040.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 16",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,16.0,NPcATh2TP,ATh2,Austria,Austria,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 19",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,19.0,ATh2,DEh2,Austria,Germany,2050.0,150.0,150.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 22",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,22.0,ATh2,HUh2,Austria,Hungary,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 25",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,25.0,ATh2,IB-ITh2,Austria,Italy,2050.0,126.0,126.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 28",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,28.0,ATh2,IB-SKh2W,Austria,Slovakia,2050.0,144.0,144.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 31",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,31.0,ATh2,SIh2,Austria,Slovenia,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 34",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,34.0,BEh2,BEH2Mo,Belgium,Belgium,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 37",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,37.0,BEH2Mo,BEh2,Belgium,Belgium,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 40",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,40.0,LH2_Tk_BE,BEh2,Belgium,Belgium,2050.0,193.6,193.6,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 41",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,41.0,NPcBEh2TP,BEh2,Belgium,Belgium,2030.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 42",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,42.0,NPcBEh2TP,BEh2,Belgium,Belgium,2040.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 43",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,43.0,NPcBEh2TP,BEh2,Belgium,Belgium,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 46",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,46.0,BEh2,FRh2,Belgium,France,2050.0,36.0,36.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 49",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,49.0,BEh2,FRh2N,Belgium,France,2050.0,48.0,48.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 52",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,52.0,BEH2Mo,FRh2Va,Belgium,France,2050.0,24.0,24.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 55",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,55.0,BEh2,DEh2,Belgium,Germany,2050.0,91.2,91.2,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 58",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,58.0,BEh2,LUh2,Belgium,Luxemburg,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 61",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,61.0,BEh2,NLh2,Belgium,Netherlands,2050.0,120.0,120.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 64",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,64.0,BEh2,UKh2/INT,Belgium,United Kingdom,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 67",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,67.0,BAh2,HRh2,Bosnia Herzegovina,Croatia,2050.0,0.0,115.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 68",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,68.0,NPcBGh2TP,BGh2,Bulgaria,Bulgaria,2030.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 69",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,69.0,NPcBGh2TP,BGh2,Bulgaria,Bulgaria,2040.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 70",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,70.0,NPcBGh2TP,BGh2,Bulgaria,Bulgaria,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 73",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,73.0,BGh2,GRh2,Bulgaria,Greece,2050.0,80.0,80.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 76",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,76.0,BGh2,MKh2,Bulgaria,North Macedonia,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 79",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,79.0,BGh2,ROh2,Bulgaria,Romania,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 82",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,82.0,HRh2,ALh2,Croatia,Albania,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 85",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,85.0,HRh2,BAh2,Croatia,Bosnia Herzegovina,2050.0,0.0,115.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 86",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,86.0,HRh2,IB-STcHRh2,Croatia,Croatia,2030.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 87",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,87.0,HRh2,IB-STcHRh2,Croatia,Croatia,2040.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 88",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,88.0,HRh2,IB-STcHRh2,Croatia,Croatia,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 89",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,89.0,IB-STcHRh2,HRh2,Croatia,Croatia,2030.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 90",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,90.0,IB-STcHRh2,HRh2,Croatia,Croatia,2040.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 91",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,91.0,IB-STcHRh2,HRh2,Croatia,Croatia,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 94",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,94.0,LH2_Tk_HR,HRh2,Croatia,Croatia,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 95",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,95.0,NPcHRh2TP,HRh2,Croatia,Croatia,2030.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 96",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,96.0,NPcHRh2TP,HRh2,Croatia,Croatia,2040.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 97",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,97.0,NPcHRh2TP,HRh2,Croatia,Croatia,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 100",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,100.0,HRh2,HUh2,Croatia,Hungary,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 103",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,103.0,HRh2,RSh2,Croatia,Serbia,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 106",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,106.0,HRh2,SIh2,Croatia,Slovenia,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 107",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,107.0,NPcCYhe,NPcCYh2TP,Cyprus,Cyprus,2030.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 108",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,108.0,NPcCYhe,NPcCYh2TP,Cyprus,Cyprus,2040.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 109",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,109.0,NPcCYhe,NPcCYh2TP,Cyprus,Cyprus,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 112",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,112.0,CYh2,GRh2,Cyprus,Greece,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 113",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,113.0,CZh2,IB-STcCZh2,Czechia,Czechia,2030.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 114",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,114.0,CZh2,IB-STcCZh2,Czechia,Czechia,2040.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 115",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,115.0,CZh2,IB-STcCZh2,Czechia,Czechia,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 116",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,116.0,IB-STcCZh2,CZh2,Czechia,Czechia,2030.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 117",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,117.0,IB-STcCZh2,CZh2,Czechia,Czechia,2040.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 118",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,118.0,IB-STcCZh2,CZh2,Czechia,Czechia,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 119",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,119.0,NPcCZh2TP,CZh2,Czechia,Czechia,2030.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 120",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,120.0,NPcCZh2TP,CZh2,Czechia,Czechia,2040.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 121",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,121.0,NPcCZh2TP,CZh2,Czechia,Czechia,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 124",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,124.0,CZh2,DEh2,Czechia,Germany,2050.0,288.0,288.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 127",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,127.0,CZh2,PLh2S,Czechia,Poland,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 130",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,130.0,CZh2,IB-SKh2W,Czechia,Slovakia,2050.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 131",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,131.0,DKh2,IB-STcDKh2,Denmark,Denmark,2030.0,3.16,3.16,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 132",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,132.0,DKh2,IB-STcDKh2,Denmark,Denmark,2040.0,3.16,3.16,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 133",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,133.0,DKh2,IB-STcDKh2,Denmark,Denmark,2050.0,3.16,3.16,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 134",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,134.0,IB-STcDKh2,DKh2,Denmark,Denmark,2030.0,9.5,9.5,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 135",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,135.0,IB-STcDKh2,DKh2,Denmark,Denmark,2040.0,9.5,9.5,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 136",,outside_core_horizon,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,136.0,IB-STcDKh2,DKh2,Denmark,Denmark,2050.0,9.5,9.5,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 137",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,137.0,NPcDKh2TP,DKh2,Denmark,Denmark,2030.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
,,,,,,,,TYNDP2024_ANNEX_C2,"Annex C2, Detailed Nodes, Excel row 138",,endpoint_not_terminal_or_backbone,"Excluded from core graph; no endpoint, direction, or capacity is inferred.",c2_topology,138.0,NPcDKh2TP,DKh2,Denmark,Denmark,2040.0,0.0,0.0,"TYNDP infrastructure-level planning capacity, not observed operational availability.",,,
